Observer ,Year,Month,Sunday,Site,Family,Genus,Species,Fork length,Coeff a,Coeff b,Weight (g)
Kamal,2012,April,1,Papeete market,Priacanthidae,Priacanthus,hamrur,23.91948,,,
Kamal,2012,April,1,Papeete market,Priacanthidae,Priacanthus,hamrur,23.69355,,,
Kamal,2012,April,1,Papeete market,Priacanthidae,Priacanthus,hamrur,20.28225,,,
Kamal,2012,April,1,Papeete market,Polynemidae,Polydactylus,sexfilis,49.56665,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,altipinnis,40.04305,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,altipinnis,38.94511,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,altipinnis,41.33205,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,altipinnis,25.03272,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,altipinnis,20.94495,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,23.33715,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,21.90963,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,21.53069,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,22.93544,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,23.15845,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,22.50064,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,24.99709,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,21.90898,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,24.38965,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,22.62465,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,oviceps,22.36153,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,rubroviolaceus,28.02795,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,rubroviolaceus,25.75426,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,rubroviolaceus,25.40426,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,rubroviolaceus,21.4334,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,rubroviolaceus,26.0689,,,
Kamal,2012,April,1,Papeete market,Scaridae,Scarus ,rubroviolaceus,29.39983,,,
Kamal,2012,April,1,Papeete market,Scaridae,Hyposcarus,longiceps,30.05099,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.9413,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.16402,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.74717,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.20219,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.45627,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.0972,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.5467,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.84269,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,24.12582,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.01399,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.56593,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.80747,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.34437,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.34539,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.97573,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.84531,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,26.20637,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.38468,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.30498,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.62133,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.58597,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.73934,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.43817,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.40669,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.29214,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.21894,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.29443,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.23156,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,25.9905,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.20826,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,24.07651,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.32983,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.85198,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.78502,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,24.15417,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.89354,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.9229,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.25654,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.69215,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.84874,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.22531,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.92161,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.64357,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.41708,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.98806,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,17.06714,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.3824,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.77434,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.67576,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.97808,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.33448,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.80038,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.24687,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.16797,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.40433,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.62829,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.82105,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.98434,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.62378,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.0259,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.21523,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.55969,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.73205,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.88005,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.47123,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.25383,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.1124,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.45495,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.85551,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,17.54132,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.39668,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.00741,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.20507,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.85449,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,24.04653,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.67771,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,24.15093,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.50013,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.36923,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.98143,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.2448,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.933,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.92169,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.80506,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.7704,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.855,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.66883,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.83288,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.86027,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.66358,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.2438,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.37963,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.77031,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.85232,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.70161,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.60167,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.44256,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.41237,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.43306,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.42414,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.41014,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.89021,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.80394,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.55743,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.68829,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.32734,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.0842,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.31112,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.75463,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.41162,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.65296,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.18062,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.58633,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.11206,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.46624,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,21.41911,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.30896,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.74957,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.40026,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.34087,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.86032,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.11763,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.58528,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,23.93115,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,24.37604,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.04251,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.19285,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.97761,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.2051,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.67849,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,24.04352,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,24.19155,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,22.08482,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.50598,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,20.58146,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,19.35062,,,
Kamal,2012,April,1,Papeete market,Serranidae,Epinephelus,merra,18.54611,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,32.38427,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,24.44362,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,26.96373,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,23.45136,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,28.25059,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,27.35207,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,30.71997,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,24.00113,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.82429,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,19.50571,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.40964,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.34744,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,21.44363,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,18.46716,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,19.01049,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,18.69533,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,18.44341,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,16.67367,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,17.74785,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.46307,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.36357,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,24.51125,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,28.20821,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,29.67324,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,31.89013,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,29.7707,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,25.18032,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,24.24442,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.49173,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,29.57482,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,30.26588,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,19.61887,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.35567,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,19.37513,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,21.30062,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.67554,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,18.56368,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.90877,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,26.54836,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,25.84868,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,21.17934,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,21.25853,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,20.06775,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,21.17652,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,25.83069,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,26.60414,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,24.62227,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,21.73057,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,argus,25.26277,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,auriantia,17.30138,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,auriantia,23.67945,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,auriantia,21.83873,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,igarashiensis,27.63807,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,igarashiensis,20.9334,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,sexmaculata,36.40654,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,sexmaculata,41.09129,,,
Kamal,2012,April,1,Papeete market,Serranidae,Cephalopholis,sexmaculata,22.14888,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,25.65452,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,25.74665,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,23.42278,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,20.45676,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,22.8478,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,16.26737,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,17.64286,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,17.19498,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,19.24794,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,23.38275,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,24.69841,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,22.09019,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,20.87332,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,argenteus,20.86387,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,16.5183,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,16.94108,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,17.93521,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,18.41068,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,23.41245,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,18.62118,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,18.05955,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,17.61362,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,18.7138,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,17.63945,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,17.55575,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,17.73957,,,
Kamal,2012,April,1,Papeete market,Siganidae,Siganus,spinus,18.01631,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,21.51794,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,20.98621,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,22.63743,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,22.20875,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,21.73877,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,21.73755,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,21.20059,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,21.02177,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,20.97109,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,23.03751,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,19.23137,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,18.25468,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,19.11639,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,24.15447,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,21.17876,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,20.17485,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,18.07438,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,18.62439,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,17.93857,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,16.64014,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,16.61468,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,22.62917,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,22.05565,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,22.24234,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,21.80556,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,20.78129,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,22.06038,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,22.86294,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,25.55849,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,16.46435,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,18.54871,,,
Kamal,2012,April,2,Papeete market,Acanthuridae,Naso,lituratus,18.67641,,,
